ID,Collected.Date,Collected.By,Ymaze.Weight,Test,Ymaze.Apparatus,Ymaze.Distance,Ymaze.MeanSpeed,Ymaze.SponAlt,Ymaze.TotalArmEntries,Ymaze.AltArmReturns,Ymaze.Percent.SponAlt,Ymaze.Percent.AltArmReturns,Sex,Line,Genotype,Diet,Birth.Date,Housing.ID,Age.Tested.Days,Age.Tested.Months,AgeGrp
13333,2020-05-04,NA,26.58,14,Y-maze 1,2.901,0.006,5,10,2,63,25,Male,B6xBXD152,5XFAD,6% Extruded,2019-03-26,4101,405,13.28,14
20003,2020-05-04,NA,34.26,15,Y-maze 1,11.404,0.024,20,41,16,51,41,Female,B6xBXD68,Ntg,45% HFD,2019-11-19,6039,167,5.48,6
20002,2020-05-04,NA,44.82,16,Y-maze 2,17.413,0.036,26,38,10,72,28,Female,B6xBXD68,Ntg,45% HFD,2019-11-19,6039,167,5.48,6
20004,2020-05-04,NA,29.97,17,Y-maze 2,12.259,0.026,14,28,10,54,38,Female,B6xBXD68,5XFAD,45% HFD,2019-11-19,6039,167,5.48,6
19975,2020-05-04,NA,39.72,18,Y-maze 1,5.814,0.012,8,17,7,53,47,Male,B6xBXD19,Ntg,45% HFD,2019-11-19,6033,167,5.48,6
19980,2020-05-04,NA,24.99,19,Y-maze 1,5.293,0.011,6,16,6,43,43,Male,B6xBXD19,5XFAD,45% HFD,2019-11-19,6033,167,5.48,6
19976,2020-05-04,NA,33.1,20,Y-maze 2,10.555,0.022,13,28,12,50,46,Male,B6xBXD19,5XFAD,45% HFD,2019-11-19,6033,167,5.48,6
13313,2020-05-04,NA,32.46,21,Y-maze 2,14.517,0.03,20,30,6,71,21,Female,B6xBXD68,5XFAD,6% Extruded,2019-03-26,4096,405,13.28,14
13319,2020-05-04,NA,25.05,22,Y-maze 1,6.952,0.014,12,22,6,60,30,Male,B6xBXD124,Ntg,6% Extruded,2019-03-26,4098,405,13.28,14
13325,2020-05-04,NA,30.2,23,Y-maze 1,7.407,0.015,12,23,7,57,33,Female,B6xBXD152,5XFAD,45% HFD,2019-03-26,4099,405,13.28,14
36352,2022-05-09,NA,24.39,2,Y-maze 2,16.995,0.035,19,38,17,53,47,Female,B6xBXD81,5XFAD,6% Extruded,2021-03-23,10482,412,13.51,14
36442,2022-05-09,NA,33.38,5,Y-maze 1,20.408,0.043,31,42,9,78,23,Male,B6xBXD5,5XFAD,6% Extruded,2021-03-23,10509,412,13.51,14
36443,2022-05-09,NA,42.11,6,Y-maze 2,4.909,0.01,3,7,1,60,20,Male,B6xBXD5,5XFAD,6% Extruded,2021-03-23,10509,412,13.51,14
27313,2022-05-09,NA,29.15,7,Y-maze 1,19.124,0.04,18,43,23,44,56,Female,B6xD2,5XFAD,6% Extruded,2020-08-04,8187,643,21.08,22
27315,2022-05-09,NA,29.87,8,Y-maze 2,20.512,0.043,20,46,24,45,55,Female,B6xD2,5XFAD,6% Extruded,2020-08-04,8187,643,21.08,22
27316,2022-05-09,NA,46.08,9,Y-maze 1,12.741,0.027,19,30,9,68,32,Female,B6xD2,Ntg,6% Extruded,2020-08-04,8187,643,21.08,22
36159,2022-05-09,NA,40.31,10,Y-maze 2,10.274,0.021,14,25,7,61,30,Male,B6xBXD81,Ntg,6% Extruded,2021-03-23,10443,412,13.51,14
36160,2022-05-09,NA,49.36,11,Y-maze 1,12.349,0.026,13,27,11,52,44,Male,B6xBXD81,Ntg,6% Extruded,2021-03-23,10443,412,13.51,14
36161,2022-05-09,NA,49.35,12,Y-maze 2,10.305,0.021,12,24,8,55,36,Male,B6xBXD81,Ntg,6% Extruded,2021-03-23,10443,412,13.51,14
36162,2022-05-09,NA,56.49,13,Y-maze 1,12.337,0.026,21,30,7,75,25,Male,B6xBXD81,Ntg,6% Extruded,2021-03-23,10443,412,13.51,14
36422,2022-05-09,NA,35.1,14,Y-maze 2,12.644,0.026,17,31,12,59,41,Male,B6xBXD5,Ntg,6% Extruded,2021-03-23,10503,412,13.51,14
36423,2022-05-09,NA,36.88,15,Y-maze 1,14.046,0.029,21,33,10,68,32,Male,B6xBXD5,Ntg,6% Extruded,2021-03-23,10503,412,13.51,14
36424,2022-05-09,NA,34.62,16,Y-maze 2,16.591,0.035,21,42,18,53,45,Male,B6xBXD5,Ntg,6% Extruded,2021-03-23,10503,412,13.51,14
36182,2022-05-09,NA,30.25,17,Y-maze 1,14.568,0.03,18,34,12,56,38,Female,B6xBXD81,Ntg,6% Extruded,2021-03-23,10450,412,13.51,14
36183,2022-05-09,NA,25.76,18,Y-maze 2,14.38,0.03,19,34,8,59,25,Female,B6xBXD81,Ntg,6% Extruded,2021-03-23,10450,412,13.51,14
36184,2022-05-09,NA,27.38,19,Y-maze 1,12.708,0.026,12,28,14,46,54,Female,B6xBXD81,Ntg,6% Extruded,2021-03-23,10450,412,13.51,14
36185,2022-05-09,NA,26.78,20,Y-maze 2,13.478,0.028,10,32,12,33,40,Female,B6xBXD81,Ntg,6% Extruded,2021-03-23,10450,412,13.51,14
36171,2022-05-09,NA,29.75,21,Y-maze 1,16.971,0.035,19,36,15,56,44,Male,B6xBXD81,5XFAD,6% Extruded,2021-03-30,10446,405,13.28,14
36172,2022-05-09,NA,33.4,22,Y-maze 2,11.722,0.024,13,27,12,52,48,Male,B6xBXD81,5XFAD,6% Extruded,2021-03-30,10446,405,13.28,14
36173,2022-05-09,NA,34.71,23,Y-maze 1,9.276,0.019,8,19,9,47,53,Male,B6xBXD81,5XFAD,6% Extruded,2021-03-30,10446,405,13.28,14
36174,2022-05-09,NA,37.34,24,Y-maze 2,7.926,0.017,9,16,5,64,36,Male,B6xBXD81,5XFAD,6% Extruded,2021-03-30,10446,405,13.28,14
13421,2020-05-15,NA,25.32,1,Y-maze 1,14.793,0.031,22,30,6,79,21,Female,B6xBXD14,5XFAD,6% Extruded,2019-04-02,4137,409,13.41,14
13424,2020-05-15,NA,43.55,2,Y-maze 2,12.609,0.026,15,26,6,63,25,Female,B6xBXD14,Ntg,6% Extruded,2019-04-02,4137,409,13.41,14
20332,2020-05-15,NA,35.88,3,Y-maze 1,2.282,0.005,0,5,3,0,100,Male,B6xBXD39,5XFAD,6% Extruded,2019-12-03,6118,164,5.38,6
20333,2020-05-15,NA,31.8,4,Y-maze 2,7.545,0.016,9,17,4,60,27,Male,B6xBXD39,5XFAD,6% Extruded,2019-12-03,6118,164,5.38,6
20334,2020-05-15,NA,41.33,5,Y-maze 1,4.94,0.01,0,8,6,0,100,Male,B6xBXD39,Ntg,6% Extruded,2019-12-03,6118,164,5.38,6
13431,2020-05-15,NA,53.5,6,Y-maze 2,9.736,0.02,9,20,8,50,44,Male,B6xBXD19,Ntg,45% HFD,2019-04-02,4141,409,13.41,14
13433,2020-05-15,NA,53.28,7,Y-maze 1,10.033,0.021,15,24,7,68,32,Male,B6xBXD19,Ntg,45% HFD,2019-04-02,4141,409,13.41,14
13434,2020-05-15,NA,44.85,8,Y-maze 2,11.019,0.023,11,23,9,52,43,Male,B6xBXD19,Ntg,45% HFD,2019-04-02,4141,409,13.41,14
13576,2020-05-15,NA,48.18,9,Y-maze 1,5.865,0.012,5,12,4,50,40,Male,B6xBXD32,Ntg,6% Extruded,2019-04-09,4214,402,13.18,14
13577,2020-05-15,NA,36.52,10,Y-maze 2,7.632,0.016,11,16,3,79,21,Male,B6xBXD32,5XFAD,6% Extruded,2019-04-09,4214,402,13.18,14
13578,2020-05-15,NA,46.42,11,Y-maze 1,12.216,0.025,15,27,5,60,20,Male,B6xBXD32,Ntg,6% Extruded,2019-04-09,4214,402,13.18,14
13579,2020-05-15,NA,35.31,12,Y-maze 2,16.597,0.035,17,36,15,50,44,Male,B6xBXD32,5XFAD,6% Extruded,2019-04-09,4214,402,13.18,14
20153,2020-05-15,NA,28.3,13,Y-maze 1,12.483,0.026,19,31,5,66,17,Female,B6xBXD83,5XFAD,45% HFD,2019-11-26,6088,171,5.61,6
20154,2020-05-15,NA,36.94,14,Y-maze 2,9.721,0.02,11,23,8,52,38,Female,B6xBXD83,Ntg,45% HFD,2019-11-26,6088,171,5.61,6
20155,2020-05-15,NA,35.48,15,Y-maze 1,11.89,0.025,15,27,8,60,32,Female,B6xBXD83,Ntg,45% HFD,2019-11-26,6088,171,5.61,6
20156,2020-05-15,NA,31.77,16,Y-maze 2,9.736,0.02,14,25,6,61,26,Female,B6xBXD83,5XFAD,45% HFD,2019-11-26,6088,171,5.61,6
20157,2020-05-15,NA,36.12,17,Y-maze 1,13.417,0.028,16,31,8,55,28,Female,B6xBXD83,Ntg,45% HFD,2019-11-26,6088,171,5.61,6
20137,2020-05-15,NA,24.66,18,Y-maze 2,9.884,0.021,15,21,3,79,16,Female,B6xBXD75,5XFAD,6% Extruded,2019-11-26,6083,171,5.61,6
