AgeGrp,Sex,Genotype,Diet,Line,Weight_mean,Weight_sd,Age.Tested.Days_mean,Age.Tested.Days_sd,Age.Tested.Months_mean,Age.Tested.Months_sd,sample.n
14,Female,Ntg,45% HFD,B6xBXD113,51.246,3.468094577718431,431.8,13.64551208273255,14.158,0.44296726741374465,5
14,Female,Ntg,45% HFD,B6xBXD12,29.214,5.9914005040557905,421.8,13.754999091239519,13.832,0.4502443780881664,5
14,Female,Ntg,45% HFD,B6xBXD124,37.485,7.913539663134317,424.3333333333333,14.459137825841022,13.915000000000001,0.4725145500405249,6
14,Female,Ntg,45% HFD,B6xBXD125,43.005,4.267836688534369,425.5,9.648834126463155,13.955,0.3170331212980757,6
14,Female,Ntg,45% HFD,B6xBXD14,41.22666666666667,6.993498885870125,432.6666666666667,12.420413304985736,14.188333333333333,0.4068619749579291,6
14,Female,Ntg,45% HFD,B6xBXD152,42.78,10.893231843672476,421,15.351438586225939,13.804285714285713,0.49962843336680823,7
14,Female,Ntg,45% HFD,B6xBXD154,37.16166666666667,7.785323157497489,438.3333333333333,16.36663272230017,14.371666666666666,0.5326318303168398,6
14,Female,Ntg,45% HFD,B6xBXD16,44.11666666666667,11.257501943148842,424.6666666666667,14.620191517213446,13.924444444444445,0.4766841488635612,9
14,Female,Ntg,45% HFD,B6xBXD161,39.8875,7.00880823372582,423.75,14.370107863199914,13.895,0.46834053544707926,8
14,Female,Ntg,45% HFD,B6xBXD169,39.216,5.47606884544013,440.8,14.720733677368122,14.45,0.479426741014725,5
14,Female,Ntg,45% HFD,B6xBXD19,41.698,4.067298857964582,433.2,15.336231610144651,14.204,0.49842752732970125,5
14,Female,Ntg,45% HFD,B6xBXD28,42.71333333333333,8.80697375190063,431,6.603029607687671,14.135,0.2156617722267907,6
14,Female,Ntg,45% HFD,B6xBXD31,38.406,6.98689344415671,423.4,15.17563837207516,13.884,0.49424690186181264,5
14,Female,Ntg,45% HFD,B6xBXD32,45.246,10.418257051925721,430.4,18.1190507477627,14.112,0.5899321994941455,5
14,Female,Ntg,45% HFD,B6xBXD34,37.866,8.905525251213428,432,16.431676725154983,14.161999999999999,0.536768106355063,5
14,Female,Ntg,45% HFD,B6xBXD38,41.25333333333333,9.602607284829817,431.8333333333333,8.95358401237553,14.158333333333333,0.2901321537966217,6
14,Female,Ntg,45% HFD,B6xBXD39,53.944,3.586492715732181,426.2,24.549949083450255,13.974,0.8017979795434755,5
14,Female,Ntg,45% HFD,B6xBXD42,43.45875,8.189675447084054,431.5,16.221678616680123,14.1475,0.5302492675282882,8
14,Female,Ntg,45% HFD,B6xBXD48a,39.230000000000004,12.855201281971434,436,19.79898987322333,14.295,0.6434671708797584,2
14,Female,Ntg,45% HFD,B6xBXD49,43.49,3.9831227280447514,436,16.165807537309522,14.295,0.5253887449625595,4
14,Female,Ntg,45% HFD,B6xBXD50,27.352,5.179992277986522,422.2,10.256705123966467,13.846,0.33597618963253906,5
14,Female,Ntg,45% HFD,B6xBXD55,32.995714285714286,2.2569142439981857,431.42857142857144,13.67305309550069,14.14857142857143,0.4475275995745424,7
14,Female,Ntg,45% HFD,B6xBXD60,56.00333333333333,5.566559679610617,429,22.57432169523594,14.066666666666666,0.7367677155431464,6
14,Female,Ntg,45% HFD,B6xBXD61,57.41777777777778,7.264364696547415,422.22222222222223,17.753716355863197,13.844444444444445,0.5796790299620797,9
14,Female,Ntg,45% HFD,B6xBXD62,46.13727272727273,4.811160132253116,422.45454545454544,15.273268388682473,13.851818181818182,0.49807264895431014,11
14,Female,Ntg,45% HFD,B6xBXD65,49.278,11.9398019246552,437.4,11.502173707608488,14.342,0.3724513391035128,5
14,Female,Ntg,45% HFD,B6xBXD66,45.88333333333333,5.746789248499257,425.5,14.515508947329405,13.951666666666666,0.4721193351967979,6
14,Female,Ntg,45% HFD,B6xBXD68,47.682857142857145,9.599542895863522,429.7142857142857,14.534032311719114,14.09,0.473145502638107,7
14,Female,Ntg,45% HFD,B6xBXD73,33.097142857142856,5.917464869028838,424.42857142857144,13.974466511667423,13.917142857142856,0.45474220849892105,7
14,Female,Ntg,45% HFD,B6xBXD74,54.69,5.586877482100356,433.6666666666667,16.165807537309522,14.216666666666667,0.5253887449625595,3
14,Female,Ntg,45% HFD,B6xBXD75,43.035000000000004,3.2218059118037097,432.5,4.041451884327381,14.185,0.13279056191361419,4
14,Female,Ntg,45% HFD,B6xBXD77,48.405,6.099423470022938,437.25,20.758532382292028,14.335,0.6777167549942968,4
14,Female,Ntg,45% HFD,B6xBXD78,50.64,4.6661654492741675,447.6666666666667,4.041451884327381,14.673333333333334,0.13279056191361419,3
14,Female,Ntg,45% HFD,B6xBXD83,45.17583333333333,5.465475872707839,424.8333333333333,11.792396111927637,13.931666666666667,0.3876463555480654,12
14,Female,Ntg,45% HFD,B6xBXD87,32.835,2.0859650045003173,446,0,14.62,0,2
14,Female,Ntg,45% HFD,B6xBXD89,50.81,11.016723650886409,436,0,14.3,0,2
14,Female,Ntg,45% HFD,B6xBXD99,39.42666666666666,13.010683110428905,421.55555555555554,21.639726841570294,13.822222222222223,0.7078979053821567,9
14,Female,Ntg,45% HFD,B6xD2,46.355000000000004,8.025661966467315,436,0,14.3,0,2
14,Female,Ntg,45% HFD,B6xD2Gpnmb,44.31375,7.520134758481014,417.125,14.396800239735812,13.6775,0.47176719440237225,8
14,Female,Ntg,6% Extruded,B6,34.11653846153846,5.677912251740206,422.8076923076923,15.123542523547137,13.864615384615385,0.4950574170274051,26
14,Female,Ntg,6% Extruded,B6xBXD100,40.217777777777776,7.27754556457357,439,13.847382424126229,14.394444444444444,0.4508079167203898,9
14,Female,Ntg,6% Extruded,B6xBXD101,37.614999999999995,1.322289680818842,445,0,14.59,0,2
14,Female,Ntg,6% Extruded,B6xBXD102,40.38,NA,432,NA,14.16,NA,1
14,Female,Ntg,6% Extruded,B6xBXD113,39.55625,6.977877158768068,427,13.856406460551018,14.0025,0.45219306875334947,8
14,Female,Ntg,6% Extruded,B6xBXD12,27.765,2.2060988695482844,433,12.24744871391589,14.199,0.40017912655876153,10
14,Female,Ntg,6% Extruded,B6xBXD124,34.25125,3.7138022006717435,426.875,4.85320218294802,13.99625,0.1582888408664906,8
14,Female,Ntg,6% Extruded,B6xBXD125,31.362222222222222,5.220559782671246,425.3333333333333,10.5,13.947777777777777,0.3422271825037348,9
14,Female,Ntg,6% Extruded,B6xBXD14,38.41125,6.236453748497045,420.25,14.078859531733588,13.778749999999999,0.45876970568809666,8
14,Female,Ntg,6% Extruded,B6xBXD152,36.56230769230769,3.8261189079060127,423.84615384615387,10.823170775748927,13.897692307692308,0.3536984083969903,13
14,Female,Ntg,6% Extruded,B6xBXD154,29.235714285714288,2.4104415718761105,428.42857142857144,15.682869028094986,14.047142857142857,0.5108396449544056,7
14,Female,Ntg,6% Extruded,B6xBXD16,39.488749999999996,10.599709480520142,430.5,13.564659966250536,14.1175,0.44338793075912375,8
14,Female,Ntg,6% Extruded,B6xBXD161,39.46473684210526,5.6362629151879355,419.10526315789474,16.884887183652673,13.740526315789474,0.5527655086945452,19
14,Female,Ntg,6% Extruded,B6xBXD169,30.06,2.777320851308165,425.2,7.524773898411979,13.942,0.24448585507822992,10
14,Female,Ntg,6% Extruded,B6xBXD19,33.76571428571428,4.526867412618638,424,11.590225767142474,13.901428571428571,0.37878879653568487,7
14,Female,Ntg,6% Extruded,B6xBXD22,29.446666666666665,0.5658916268450478,424,0,13.9,0,3
14,Female,Ntg,6% Extruded,B6xBXD28,35.70142857142857,2.998513123596585,423,6.454972243679028,13.867142857142857,0.21148004521422212,7
14,Female,Ntg,6% Extruded,B6xBXD31,28.605714285714285,2.22497083983032,430.42857142857144,11.17821009609235,14.111428571428572,0.3632918281230011,7
14,Female,Ntg,6% Extruded,B6xBXD32,43.256,3.5469606707715275,430.4,18.1190507477627,14.112,0.5899321994941455,5
14,Female,Ntg,6% Extruded,B6xBXD33,31.331666666666667,5.488057640610808,415.5,12.59761882261882,13.625,0.4107919181288746,6
14,Female,Ntg,6% Extruded,B6xBXD34,34.166666666666664,6.272245743485077,429.5,12.128478882366082,14.083333333333334,0.39378505134992975,6
14,Female,Ntg,6% Extruded,B6xBXD38,29.369999999999997,1.8908622371817574,429.5,13.382824813917276,14.081666666666667,0.43586312836332775,6
14,Female,Ntg,6% Extruded,B6xBXD39,36.85125,7.785969868019929,431.375,15.023196350025803,14.1425,0.4948809380620177,8
14,Female,Ntg,6% Extruded,B6xBXD42,34.981,6.333184998262898,434.1,13.30371710796982,14.234,0.4341070016584495,10
14,Female,Ntg,6% Extruded,B6xBXD48a,32.14666666666667,1.8056670051073442,424.6666666666667,21.939310229205777,13.923333333333334,0.715914333795136,3
14,Female,Ntg,6% Extruded,B6xBXD49,34.589999999999996,0.46375280771836597,437,15.01110699893027,14.325,0.49074772881118167,4
14,Female,Ntg,6% Extruded,B6xBXD50,29.01909090909091,3.7804826531686513,427.3636363636364,15.121327503051624,14.010909090909092,0.496174456123137,11
14,Female,Ntg,6% Extruded,B6xBXD51,33.650000000000006,0.18384776310850096,443,0,14.52,0,2
14,Female,Ntg,6% Extruded,B6xBXD53,31.3725,2.0477528333924147,432.25,11.5,14.1725,0.375,4
14,Female,Ntg,6% Extruded,B6xBXD55,37.62125,10.570516188909602,433.5,13.341664064126334,14.21375,0.43414735813019606,8
14,Female,Ntg,6% Extruded,B6xBXD60,54.7175,6.365527135617734,430.75,7.245688373094719,14.127500000000001,0.23807261797311266,8
14,Female,Ntg,6% Extruded,B6xBXD61,49.19555555555556,6.270092617968932,422.6111111111111,15.912033511073195,13.856666666666667,0.5208364313633355,18
14,Female,Ntg,6% Extruded,B6xBXD62,34.60785714285714,6.956004797816973,425.64285714285717,17.6879234892804,13.955714285714286,0.57771052487335794,14
14,Female,Ntg,6% Extruded,B6xBXD64,41.28,2.3223264197782365,434,0,14.23,0,3
14,Female,Ntg,6% Extruded,B6xBXD65,43.01625,4.965707941184505,437.5,3.927922024247863,14.345,0.12660399452059687,8
14,Female,Ntg,6% Extruded,B6xBXD65a,47.525000000000006,8.492352442050434,428,0,14.03,0,2
14,Female,Ntg,6% Extruded,B6xBXD66,33.355555555555554,10.420276041342559,427.8888888888889,13.37389663153978,14.027777777777779,0.43562534871658287,9
14,Female,Ntg,6% Extruded,B6xBXD68,38.22714285714286,10.609915847249415,427.92857142857144,16.055022150832936,14.03,0.5242136968832466,14
14,Female,Ntg,6% Extruded,B6xBXD73,26.681666666666665,2.6390105469032643,434.8333333333333,10.206207261596576,14.256666666666666,0.33601587264096117,6
14,Female,Ntg,6% Extruded,B6xBXD74,41.706,6.143987485519662,422.9,11.06997942384919,13.868,0.36413672645801004,10
14,Female,Ntg,6% Extruded,B6xBXD75,41.25142857142857,8.060015360968467,426.85714285714283,15.983622570499795,13.994285714285715,0.5219469047983442,7
14,Female,Ntg,6% Extruded,B6xBXD77,48.154444444444444,12.68817078139232,424.77777777777777,14.626839865276589,13.927777777777777,0.4775138159723177,9
14,Female,Ntg,6% Extruded,B6xBXD78,36.806666666666665,3.9384904045416516,430,4.6475800154489,14.1,0.15491933384829704,6
14,Female,Ntg,6% Extruded,B6xBXD83,40.294,4.447334282716133,429.4,11.500724614852174,14.081,0.3759861108545844,10
14,Female,Ntg,6% Extruded,B6xBXD87,30.131999999999998,4.427153085725005,420.9,16.264822299811467,13.801,0.5314226190142833,10
14,Female,Ntg,6% Extruded,B6xBXD98,39.658,5.1338309282640004,437.6,4.929503017546495,14.346,0.15883954167649772,5
14,Female,Ntg,6% Extruded,B6xBXD99,31.781666666666666,4.119187548607864,431.5833333333333,9.596006113656522,14.151666666666667,0.31243423550429206,12
14,Female,Ntg,6% Extruded,B6xD2,37.67297297297297,6.77141207367204,421.4054054054054,10.552670697925661,13.818378378378378,0.34655858502257997,37
14,Female,Ntg,6% Extruded,B6xD2Gpnmb,34.92909090909091,4.937228747549348,426.6818181818182,13.902334040544838,13.99,0.45505624979357284,22
14,Female,Ntg,6% Extruded,D2,33.1,1.0182337649086268,422,0,13.84,0,2
14,Male,5XFAD,45% HFD,B6,43.2275,7.409105883978174,429.375,12.927683473847896,14.075,0.42517223400808846,8
14,Male,5XFAD,45% HFD,B6xBXD113,45.528333333333336,4.301522598646515,431.3333333333333,14.459137825841022,14.143333333333333,0.4699219793398333,6
14,Male,5XFAD,45% HFD,B6xBXD12,37.61666666666667,1.7782388291040452,435.6666666666667,17.897858344878397,14.283333333333333,0.5831237718815219,3
14,Male,5XFAD,45% HFD,B6xBXD124,43.14,6.095260453828042,425.5,4.949747468305833,13.955,0.16263455967290624,2
14,Male,5XFAD,45% HFD,B6xBXD125,50.7425,5.136974512576166,427,10,14.00375,0.32771666769591434,8
14,Male,5XFAD,45% HFD,B6xBXD14,47.23375,6.352454952895883,422.875,12.766445975961473,13.86625,0.4179178832532262,8
14,Male,5XFAD,45% HFD,B6xBXD152,43.824285714285715,3.9269277946967533,427,7.788880963698615,14.004285714285714,0.2559203745215264,7
14,Male,5XFAD,45% HFD,B6xBXD154,40.445,3.653104355007043,433.375,10.541584321154007,14.21,0.34150925526048537,8
14,Male,5XFAD,45% HFD,B6xBXD16,47.808,7.879617376497415,434.8,16.87305544351704,14.256,0.5521593972758231,5
14,Male,5XFAD,45% HFD,B6xBXD161,49.942,5.802238361184413,431,10.770329614269007,14.134,0.35189487066452163,5
14,Male,5XFAD,45% HFD,B6xBXD169,44.175,6.880148980945105,422,0,13.84,0,2
14,Male,5XFAD,45% HFD,B6xBXD19,39.41,6.024549775709388,432.5,4.949747468305833,14.185,0.16263455967290624,2
14,Male,5XFAD,45% HFD,B6xBXD28,34.2875,3.0947845913191867,423.75,8.80814017448254,13.8975,0.2894103200187126,4
14,Male,5XFAD,45% HFD,B6xBXD31,47.38,5.3595460006733155,425.5,16.663332999933317,13.9525,0.5426094359666078,4
14,Male,5XFAD,45% HFD,B6xBXD32,43.772,3.947204073771712,436,9.899494936611665,14.296,0.31996874847397183,5
14,Male,5XFAD,45% HFD,B6xBXD34,43.428333333333335,2.9652683970707714,422.1666666666667,5.636192568273964,13.843333333333334,0.18618986725025294,6
14,Male,5XFAD,45% HFD,B6xBXD38,30.711666666666666,5.107682122711501,427.6666666666667,8.86942313043338,14.025,0.2895341085260944,6
14,Male,5XFAD,45% HFD,B6xBXD39,47.538,6.562954365223027,427.6,14.345731072343439,14.02,0.4659935621872903,5
14,Male,5XFAD,45% HFD,B6xBXD42,44.7975,8.5481435606413,429,8.082903768654761,14.07,0.26558112382722837,4
14,Male,5XFAD,45% HFD,B6xBXD48a,51.23166666666667,5.001557424109681,430.1666666666667,12.843935014888025,14.106666666666667,0.4189351580694403,6
14,Male,5XFAD,45% HFD,B6xBXD49,38.66,1.797998887652603,429,14,14.067499999999999,0.45500000000000007,4
14,Male,5XFAD,45% HFD,B6xBXD50,46.222857142857144,4.676072833356763,422.2857142857143,11.842216652219095,13.848571428571429,0.3879187445599299,7
14,Male,5XFAD,45% HFD,B6xBXD55,47.905,6.455771836116886,419.6666666666667,11.430952132988164,13.761666666666667,0.3715059443221154,6
14,Male,5XFAD,45% HFD,B6xBXD60,49.215714285714284,3.779889139215845,428,21.924111536540465,14.034285714285716,0.7159575672449017,7
14,Male,5XFAD,45% HFD,B6xBXD61,55.10285714285714,3.5405118005062213,428,15.874507866387544,14.034285714285714,0.5169737950437189,7
14,Male,5XFAD,45% HFD,B6xBXD62,46.06,4.075041922074749,426,17.07825127659933,13.96857142857143,0.5578359547223107,7
14,Male,5XFAD,45% HFD,B6xBXD65,55.7225,6.015576309326757,427.25,18.409689477736084,14.0075,0.5991869491235599,4
14,Male,5XFAD,45% HFD,B6xBXD66,49.468333333333334,3.9590575477841536,424.6666666666667,14.207978978963428,13.923333333333334,0.4623707026474174,6
14,Male,5XFAD,45% HFD,B6xBXD68,47.93214285714286,3.2495305662662872,425.42857142857144,15.305676602611733,13.949285714285715,0.4984817608840524,14
14,Male,5XFAD,45% HFD,B6xBXD73,36.555,6.1422626124254895,428.3333333333333,10.308572484426088,14.046666666666667,0.3357777042429509,6
14,Male,5XFAD,45% HFD,B6xBXD74,52.65,6.517123598643807,426,14.491376746189438,13.97,0.47258156262526113,7
14,Male,5XFAD,45% HFD,B6xBXD75,49.58625,3.3856332494822885,423.25,10.41633332799983,13.879999999999999,0.3395795719920229,8
14,Male,5XFAD,45% HFD,B6xBXD77,53.55,4.263879297853851,428.5,13,14.0525,0.4249999999999998,4
14,Male,5XFAD,45% HFD,B6xBXD78,36.78,NA,457,NA,14.98,NA,1
14,Male,5XFAD,45% HFD,B6xBXD83,45.129999999999995,4.57400626730368,428,16.06237840420901,14.035,0.5254521862167862,4
14,Male,5XFAD,45% HFD,B6xBXD87,36.77666666666667,4.771973735608079,436,13.856406460551018,14.296666666666667,0.4561067126598049,3
14,Male,5XFAD,45% HFD,B6xBXD99,51.69,3.1693111764756283,424,19.680785892167346,13.904285714285715,0.6438648187018023,7
14,Male,5XFAD,45% HFD,B6xD2,36.105000000000004,0.021213203435592205,450,0,14.75,0,2
14,Male,5XFAD,45% HFD,B6xD2Gpnmb,43.93,NA,415,NA,13.61,NA,1
14,Male,5XFAD,6% Extruded,B6,34.27487804878049,6.263404075241841,418.1707317073171,13.04588524981036,13.712682926829268,0.4282290531377097,41
14,Male,5XFAD,6% Extruded,B6xBXD113,38.96125,4.601870543594202,434.125,10.425757937504043,14.23375,0.3388188517271645,8
14,Male,5XFAD,6% Extruded,B6xBXD12,31.2,1.8015548839821662,427.8333333333333,15.600213673750327,14.028333333333332,0.5087009599623991,6
14,Male,5XFAD,6% Extruded,B6xBXD124,34.14454545454546,3.373245806745675,419.54545454545456,6.562981584061262,13.758181818181818,0.21516589794008648,11
14,Male,5XFAD,6% Extruded,B6xBXD125,33.813,3.7211349821735245,429.7,7.528464503321894,14.089,0.24437903165188116,10
14,Male,5XFAD,6% Extruded,B6xBXD14,42.221428571428575,5.288474925057983,424.7142857142857,11.330208575910081,13.927142857142856,0.3691242978357661,14
14,Male,5XFAD,6% Extruded,B6xBXD152,40.05909090909091,3.8678093400410902,420.09090909090907,7.020748470847613,13.776363636363637,0.23122598155366245,11
14,Male,5XFAD,6% Extruded,B6xBXD154,33.05222222222222,4.149607745853149,430.3333333333333,15.149257407543116,14.11111111111111,0.4942277927343941,9
14,Male,5XFAD,6% Extruded,B6xBXD16,39.0425,4.7738686019382035,426.5,8.48528137423857,13.9875,0.27829840100151476,8
14,Male,5XFAD,6% Extruded,B6xBXD161,46.42545454545454,5.963222893094578,417.3636363636364,4.884111531747147,13.684545454545455,0.16262617479136846,11
14,Male,5XFAD,6% Extruded,B6xBXD169,39.018,5.792418032796551,420.8,18.760478553479267,13.799,0.6149336007516041,10
14,Male,5XFAD,6% Extruded,B6xBXD19,36.63333333333333,5.061761221814663,422,11.713240371477058,13.84,0.38486361220567505,6
14,Male,5XFAD,6% Extruded,B6xBXD28,34.075,3.9244426355853395,437.5,12.020815280171307,14.344999999999999,0.38890872965260037,2
14,Male,5XFAD,6% Extruded,B6xBXD31,35.2575,2.590899136078694,422,14,13.837499999999999,0.45500000000000007,4
14,Male,5XFAD,6% Extruded,B6xBXD32,39.04333333333333,3.4539870681093565,436,16.565023392678924,14.296666666666667,0.5392092976448634,6
14,Male,5XFAD,6% Extruded,B6xBXD34,35.856,4.805260658902907,433.4,18.51485889765299,14.208,0.6052437525493348,5
14,Male,5XFAD,6% Extruded,B6xBXD38,33.625,1.8537826194028255,415,7.6681158050723255,13.61,0.2519523764523759,6
14,Male,5XFAD,6% Extruded,B6xBXD39,37.244285714285716,7.554428849231107,425,13.316656236958787,13.935714285714285,0.4330456920794519,7
14,Male,5XFAD,6% Extruded,B6xBXD42,39.435,4.00061370292109,432.1666666666667,12.687263955111309,14.171666666666667,0.41378335716491405,6
14,Male,5XFAD,6% Extruded,B6xBXD48a,38.086,1.752677951022379,422,15.652475842498529,13.838,0.5098234988699523,5
14,Male,5XFAD,6% Extruded,B6xBXD49,41.78333333333333,8.025150050518265,450,0,14.75,0,3
14,Male,5XFAD,6% Extruded,B6xBXD50,36.115,3.4584218681620986,425.1666666666667,15.349464505514861,13.938333333333333,0.5020292156173118,12
14,Male,5XFAD,6% Extruded,B6xBXD55,41.27285714285714,5.812069953369209,426.42857142857144,21.125475480701358,13.984285714285715,0.6921911379298146,7
14,Male,5XFAD,6% Extruded,B6xBXD60,46.54272727272727,3.731308325263649,421.45454545454544,7.724812442559837,13.82090909090909,0.2540651312342785,11
14,Male,5XFAD,6% Extruded,B6xBXD61,45.22692307692308,5.345573534267059,427.53846153846155,10.39723829209296,14.01923076923077,0.3393243664121774,13
14,Male,5XFAD,6% Extruded,B6xBXD62,39.448750000000004,4.766668310855527,425.625,20.893864444582086,13.955,0.6825372831260886,8
14,Male,5XFAD,6% Extruded,B6xBXD65,42.91,5.678556154516746,431.14285714285717,8.434622525214577,14.137142857142857,0.27274617539110607,7
14,Male,5XFAD,6% Extruded,B6xBXD66,32.833333333333336,3.050071037424102,431.3333333333333,20.207259421636902,14.14,0.6581793068761727,3
14,Male,5XFAD,6% Extruded,B6xBXD68,43.593,6.225885122258163,423.8,12.025897979869205,13.897,0.39502601883364064,10
14,Male,5XFAD,6% Extruded,B6xBXD73,35.12,2.5883033604495216,420,9.978548420057326,13.770666666666667,0.3249937728341151,15
14,Male,5XFAD,6% Extruded,B6xBXD74,33.818333333333335,6.487561688852498,433.5,11.844830095868831,14.215,0.3855774889694676,6
14,Male,5XFAD,6% Extruded,B6xBXD75,39.93,3.873765241061613,429.25,17.838561761372066,14.07375,0.5814252807909691,8
14,Male,5XFAD,6% Extruded,B6xBXD77,47.57333333333334,4.188788209812794,422,15.962455951387932,13.838333333333335,0.5218588570357566,6
14,Male,5XFAD,6% Extruded,B6xBXD78,40.33,0.6902173570694972,443,12.12435565298214,14.523333333333333,0.39259818304894534,3
14,Male,5XFAD,6% Extruded,B6xBXD83,35.56666666666667,5.011569281838441,431.8333333333333,11.303391821336932,14.16,0.36910703054805105,6
14,Male,5XFAD,6% Extruded,B6xBXD87,32.8525,3.609019950069548,435,15.01110699893027,14.265,0.49074772881118167,4
14,Male,5XFAD,6% Extruded,B6xBXD99,34.01888888888889,3.0074467761061223,422.6666666666667,15.572411502397436,13.857777777777779,0.5103130847278403,9
14,Male,5XFAD,6% Extruded,B6xD2,39.9385,3.9090034737634523,421.4,8.756351078533017,13.818,0.28807162851953105,20
14,Male,5XFAD,6% Extruded,B6xD2Gpnmb,38.03217391304348,4.97320543834817,430.30434782608694,7.099518438270019,14.108695652173914,0.2320326064043213,23
14,Male,Ntg,45% HFD,B6,54.94285714285714,5.633298957347918,432.42857142857144,12.895181824453438,14.177142857142856,0.42354512887114676,7
14,Male,Ntg,45% HFD,B6xBXD113,57.024,4.497096841296617,433.2,15.336231610144651,14.204,0.49842752732970125,5
14,Male,Ntg,45% HFD,B6xBXD12,39.16833333333334,4.807158897588749,421.3333333333333,13.170674495509585,13.816666666666666,0.4295423921648088,6
14,Male,Ntg,45% HFD,B6xBXD124,46.6175,3.841331149484512,425.5,4.041451884327381,13.955,0.13279056191361419,4
14,Male,Ntg,45% HFD,B6xBXD125,53.06,3.8836162271779635,421.22222222222223,9.549578233851191,13.814444444444444,0.31377185625511056,9
14,Male,Ntg,45% HFD,B6xBXD14,52.906,5.383373993654494,418.5,11.549410759380276,13.724,0.3771295091433001,10
14,Male,Ntg,45% HFD,B6xBXD152,51.665,3.8277333837589653,424.625,8.314144574157945,13.92625,0.27317903600804727,8
14,Male,Ntg,45% HFD,B6xBXD154,42.12,9.415189854697566,431.8,16.11521020650987,14.158,0.5249476164342491,5
14,Male,Ntg,45% HFD,B6xBXD16,55.394999999999996,2.1566756826189732,452.5,6.363961030678928,14.835,0.20506096654409944,2
14,Male,Ntg,45% HFD,B6xBXD161,54.464,4.402763904639903,425.4,14.24078649513432,13.95,0.465564173879392,5
14,Male,Ntg,45% HFD,B6xBXD169,59.50749999999999,10.074712154697025,422,0,13.84,0,4
14,Male,Ntg,45% HFD,B6xBXD19,49.82333333333334,4.5002162910983134,423.1666666666667,10.303721010715822,13.878333333333334,0.33855083320923474,6
14,Male,Ntg,45% HFD,B6xBXD28,41.707499999999996,2.407922687020221,425.5,12.12435565298214,13.955,0.39837168574084253,4
14,Male,Ntg,45% HFD,B6xBXD31,51.46333333333333,0.4315476026272604,419.6666666666667,4.041451884327381,13.763333333333334,0.13279056191361419,3
14,Male,Ntg,45% HFD,B6xBXD32,48.975,1.5441394582959993,430.75,16.54035469188413,14.1225,0.5385396921304867,4
14,Male,Ntg,45% HFD,B6xBXD34,48.888,2.6734378616306,419.8,5.718391382198319,13.766,0.18782971010998267,5
14,Male,Ntg,45% HFD,B6xBXD38,42.725,6.307564241976983,423.5,17.97220075561143,13.887500000000001,0.5884088714490969,4
14,Male,Ntg,45% HFD,B6xBXD39,50.124,4.7034434194534525,431.8,10.61602562167217,14.158,0.3435403906384224,5
14,Male,Ntg,45% HFD,B6xBXD42,47.47,8.277201620515637,429,8.082903768654761,14.07,0.26558112382722837,4
14,Male,Ntg,45% HFD,B6xBXD48a,58.97,5.468637855993024,422,7.6681158050723255,13.84,0.2519523764523769,6
14,Male,Ntg,45% HFD,B6xBXD49,47.445,13.399673503485078,422,0,13.84,0,2
14,Male,Ntg,45% HFD,B6xBXD50,52.12,7.133338629281523,422.1666666666667,9.17423929634859,13.845,0.3005162225238429,6
14,Male,Ntg,45% HFD,B6xBXD55,50.40125,3.158500718017061,424.625,13.45826883369477,13.92375,0.4383063996794938,8
14,Male,Ntg,45% HFD,B6xBXD60,54.60857142857143,3.9778781134813928,431,20.09145755455952,14.132857142857143,0.6558382495126442,7
14,Male,Ntg,45% HFD,B6xBXD61,61.206,3.8804033295522262,428.6,12.581732790041283,14.054,0.4094874845462315,5
14,Male,Ntg,45% HFD,B6xBXD62,53.494285714285716,5.843702756366198,426,13.316656236958787,13.97,0.4354308211415445,7
14,Male,Ntg,45% HFD,B6xBXD65,62.722,6.325197230126502,427.6,17.429859437184227,14.02,0.5672741841473136,5
14,Male,Ntg,45% HFD,B6xBXD66,57.935,7.549613897412238,425.5,13.82389236069205,13.951666666666666,0.44915105105817876,6
14,Male,Ntg,45% HFD,B6xBXD68,50.388,2.711894171976482,424,18.96048522585854,13.902,0.6179967637455711,5
14,Male,Ntg,45% HFD,B6xBXD73,39.36,7.386430125574871,431.6,14.046351839534706,14.152,0.4571323659510446,5
14,Male,Ntg,45% HFD,B6xBXD74,53.79333333333333,7.500393323019799,425.8888888888889,13.14766561451542,13.966666666666667,0.4290396252096073,9
14,Male,Ntg,45% HFD,B6xBXD75,55.98857142857143,3.613841117017684,428.57142857142856,11.92835756865606,14.052857142857142,0.38827457147892475,7
14,Male,Ntg,45% HFD,B6xBXD77,60.185,3.0650856431754083,425.6666666666667,10.98483803552272,13.958333333333332,0.360078695102427,6
14,Male,Ntg,45% HFD,B6xBXD78,47.4,0.8202438661763928,457,0,14.98,0,2
14,Male,Ntg,45% HFD,B6xBXD83,48.052,6.451609876612191,424.4,17.06751299984857,13.916,0.5570278269530164,5
14,Male,Ntg,45% HFD,B6xBXD87,48.998333333333335,4.090933471307822,427,16.284962388657824,14,0.5327663653047178,6
14,Male,Ntg,45% HFD,B6xBXD99,54.4575,5.015036675553117,422,23.366642891095847,13.8375,0.7634835576861777,8
14,Male,Ntg,45% HFD,B6xD2Gpnmb,50.6275,8.531812527241792,427.25,16.54035469188413,14.01,0.5388877434122995,4
14,Male,Ntg,6% Extruded,B6,43.1932,6.330194652088776,419.4,10.222524150130436,13.7524,0.33650507673238267,25
14,Male,Ntg,6% Extruded,B6xBXD100,47.15333333333333,5.564299896063595,429,0,14.07,0,3
