ID,Collected.Date,Collected.By,Weight,Notes,Sex,Line,Genotype,Diet,Birth.Date,Housing.ID,Age.Tested.Days,Age.Tested.Months,AgeGrp
3220,2018-06-22,NA,25.43,NA,Female,B6xBXD62,Ntg,6% Extruded,2017-12-04,1091,200,6.56,6
3221,2018-06-22,NA,22.64,NA,Female,B6xBXD68,5XFAD,6% Extruded,2017-12-05,1092,199,6.52,6
3222,2018-06-22,NA,23.59,NA,Female,B6xBXD68,5XFAD,6% Extruded,2017-12-05,1092,199,6.52,6
3223,2018-06-22,NA,20.1,NA,Female,B6xBXD68,5XFAD,6% Extruded,2017-12-05,1092,199,6.52,6
3231,2018-06-22,NA,21.6,NA,Female,B6xBXD73,5XFAD,6% Extruded,2017-12-02,1095,202,6.62,6
3232,2018-06-22,NA,23.08,NA,Female,B6xBXD73,Ntg,6% Extruded,2017-12-02,1095,202,6.62,6
3233,2018-06-22,NA,24.35,NA,Female,B6xBXD73,5XFAD,6% Extruded,2017-12-02,1095,202,6.62,6
3247,2018-06-22,NA,25.8,NA,Female,B6xBXD172,5XFAD,6% Extruded,2017-12-03,1099,201,6.59,6
3248,2018-06-22,NA,25.5,NA,Female,B6xBXD172,5XFAD,6% Extruded,2017-12-03,1099,201,6.59,6
3251,2018-06-22,NA,24.84,NA,Female,B6xBXD172,Ntg,6% Extruded,2017-12-02,1100,202,6.62,6
3252,2018-06-22,NA,26.85,NA,Female,B6xBXD172,Ntg,6% Extruded,2017-12-02,1100,202,6.62,6
3256,2018-06-22,NA,23.66,NA,Female,B6xBXD22,5XFAD,6% Extruded,2017-12-03,1101,201,6.59,6
3257,2018-06-22,NA,25.01,NA,Female,B6xBXD22,Ntg,6% Extruded,2017-12-03,1101,201,6.59,6
3258,2018-06-22,NA,21.16,NA,Female,B6xBXD22,Ntg,6% Extruded,2017-12-03,1101,201,6.59,6
3259,2018-06-22,NA,21.6,NA,Female,B6xBXD22,5XFAD,6% Extruded,2017-12-03,1101,201,6.59,6
3265,2018-06-22,NA,23.1,NA,Female,B6xBXD48a,Ntg,6% Extruded,2017-12-04,1103,200,6.56,6
3266,2018-06-22,NA,32.04,NA,Female,B6xBXD48a,Ntg,6% Extruded,2017-12-04,1103,200,6.56,6
3622,2018-06-22,NA,24.27,NA,Female,B6xBXD124,Ntg,6% Extruded,2017-12-25,1230,179,5.87,6
4999,2018-06-22,NA,23.52,NA,Female,B6xBXD19,Ntg,6% Extruded,2018-03-22,1737,92,3.02,4
5000,2018-06-22,NA,26.14,NA,Female,B6xBXD19,Ntg,6% Extruded,2018-03-22,1737,92,3.02,4
5001,2018-06-22,NA,20.85,NA,Female,B6xBXD19,5XFAD,6% Extruded,2018-03-22,1737,92,3.02,4
5002,2018-06-22,NA,20.96,NA,Female,B6xBXD19,5XFAD,6% Extruded,2018-03-22,1737,92,3.02,4
3325,2018-06-28,NA,21.97,NA,Female,B6xBXD12,5XFAD,6% Extruded,2017-12-09,1125,201,6.59,6
3326,2018-06-28,NA,21.4,NA,Female,B6xBXD12,5XFAD,6% Extruded,2017-12-09,1125,201,6.59,6
3327,2018-06-28,NA,21.9,NA,Female,B6xBXD12,Ntg,6% Extruded,2017-12-09,1125,201,6.59,6
3328,2018-06-28,NA,25.49,NA,Female,B6xBXD31,Ntg,6% Extruded,2017-12-15,1126,195,6.39,6
3439,2018-06-28,NA,30.03,NA,Female,B6xBXD172,Ntg,6% Extruded,2017-12-24,1167,186,6.1,6
3441,2018-06-28,NA,22.44,NA,Female,B6xBXD172,5XFAD,6% Extruded,2017-12-24,1167,186,6.1,6
3456,2018-06-28,NA,21.64,NA,Female,B6xBXD73,5XFAD,6% Extruded,2017-12-25,1172,185,6.07,6
3457,2018-06-28,NA,23.3,NA,Female,B6xBXD73,5XFAD,6% Extruded,2017-12-25,1172,185,6.07,6
3458,2018-06-28,NA,24.5,NA,Female,B6xBXD73,Ntg,6% Extruded,2017-12-25,1172,185,6.07,6
3459,2018-06-28,NA,21.95,NA,Female,B6xBXD73,5XFAD,6% Extruded,2017-12-25,1172,185,6.07,6
3461,2018-06-28,NA,27.94,NA,Female,B6xBXD65,5XFAD,6% Extruded,2017-12-26,1173,184,6.03,6
3464,2018-06-28,NA,25.68,NA,Female,B6xBXD75,5XFAD,6% Extruded,2017-12-26,1174,184,6.03,6
3465,2018-06-28,NA,25.11,NA,Female,B6xBXD75,5XFAD,6% Extruded,2017-12-26,1174,184,6.03,6
3468,2018-06-28,NA,25.57,NA,Female,B6xBXD75,Ntg,6% Extruded,2017-12-26,1175,184,6.03,6
3469,2018-06-28,NA,24.7,NA,Female,B6xBXD75,5XFAD,6% Extruded,2017-12-26,1175,184,6.03,6
3470,2018-06-28,NA,23.35,NA,Female,B6xBXD75,Ntg,6% Extruded,2017-12-26,1175,184,6.03,6
3471,2018-06-28,NA,27.06,NA,Female,B6xBXD75,5XFAD,6% Extruded,2017-12-26,1175,184,6.03,6
3477,2018-06-28,NA,22.39,NA,Female,B6xD2Gpnmb,5XFAD,6% Extruded,2017-12-24,1178,186,6.1,6
3478,2018-06-28,NA,32.88,NA,Female,B6xD2Gpnmb,Ntg,6% Extruded,2017-12-24,1178,186,6.1,6
3479,2018-06-28,NA,25.56,NA,Female,B6xD2Gpnmb,5XFAD,6% Extruded,2017-12-24,1178,186,6.1,6
3480,2018-06-28,NA,22.08,NA,Female,B6xD2Gpnmb,5XFAD,6% Extruded,2017-12-24,1178,186,6.1,6
3601,2018-06-28,NA,23.65,NA,Female,B6xBXD42,5XFAD,6% Extruded,2018-01-02,1225,177,5.8,6
3602,2018-06-28,NA,22.31,NA,Female,B6xBXD42,5XFAD,6% Extruded,2018-01-02,1225,177,5.8,6
3603,2018-06-28,NA,25.69,NA,Female,B6xBXD42,Ntg,6% Extruded,2018-01-02,1225,177,5.8,6
3611,2018-06-28,NA,23.18,NA,Female,B6xBXD12,Ntg,6% Extruded,2018-01-02,1228,177,5.8,6
3612,2018-06-28,NA,20.22,NA,Female,B6xBXD12,Ntg,6% Extruded,2018-01-02,1228,177,5.8,6
3613,2018-06-28,NA,21.81,NA,Female,B6xBXD12,Ntg,6% Extruded,2018-01-02,1228,177,5.8,6
3623,2018-06-28,NA,21.98,NA,Female,B6xBXD89,Ntg,6% Extruded,2018-01-01,1231,178,5.84,6
3624,2018-06-28,NA,20.03,NA,Female,B6xBXD89,5XFAD,6% Extruded,2018-01-01,1231,178,5.84,6
3625,2018-06-28,NA,23.14,NA,Female,B6xBXD89,Ntg,6% Extruded,2018-01-01,1231,178,5.84,6
3626,2018-06-28,NA,24.28,NA,Female,B6xBXD89,Ntg,6% Extruded,2018-01-01,1231,178,5.84,6
4795,2018-06-28,NA,23.44,NA,Female,B6xBXD34,Ntg,6% Extruded,2018-03-10,1681,110,3.61,4
4796,2018-06-28,NA,21.64,NA,Female,B6xBXD34,5XFAD,6% Extruded,2018-03-10,1681,110,3.61,4
4797,2018-06-28,NA,23.72,NA,Female,B6xBXD34,Ntg,6% Extruded,2018-03-10,1681,110,3.61,4
4798,2018-06-28,NA,19.61,NA,Female,B6xBXD34,5XFAD,6% Extruded,2018-03-10,1681,110,3.61,4
4799,2018-06-28,NA,20.61,NA,Female,B6xBXD34,5XFAD,6% Extruded,2018-03-10,1681,110,3.61,4
4945,2018-06-28,NA,24.47,NA,Female,B6xBXD31,5XFAD,6% Extruded,2018-03-23,1722,97,3.18,4
4946,2018-06-28,NA,23.35,NA,Female,B6xBXD31,Ntg,6% Extruded,2018-03-23,1722,97,3.18,4
4967,2018-06-28,NA,20.57,NA,Female,B6xBXD66,Ntg,6% Extruded,2018-03-22,1728,98,3.21,4
4968,2018-06-28,NA,21.56,NA,Female,B6xBXD66,Ntg,6% Extruded,2018-03-22,1728,98,3.21,4
4969,2018-06-28,NA,22.28,NA,Female,B6xBXD66,5XFAD,6% Extruded,2018-03-22,1728,98,3.21,4
5106,2018-06-28,NA,23.75,NA,Female,B6xBXD62,Ntg,6% Extruded,2018-03-25,1769,95,3.11,4
5107,2018-06-28,NA,20.21,NA,Female,B6xBXD62,Ntg,6% Extruded,2018-03-25,1769,95,3.11,4
5108,2018-06-28,NA,23.12,NA,Female,B6xBXD62,Ntg,6% Extruded,2018-03-25,1769,95,3.11,4
5134,2018-06-28,NA,22.49,NA,Female,B6xBXD14,Ntg,6% Extruded,2018-03-24,1775,96,3.15,4
5137,2018-06-28,NA,36.14,NA,Male,B6xBXD14,Ntg,6% Extruded,2018-03-24,1776,96,3.15,4
5138,2018-06-28,NA,33.78,NA,Male,B6xBXD14,5XFAD,6% Extruded,2018-03-24,1776,96,3.15,4
5139,2018-06-28,NA,28.59,NA,Male,B6xBXD14,5XFAD,6% Extruded,2018-03-24,1776,96,3.15,4
1067,2018-07-13,NA,41.87,NA,Female,B6xBXD77,5XFAD,6% Extruded,2017-05-02,370,437,14.33,14
1068,2018-07-13,NA,41.12,NA,Female,B6xBXD77,Ntg,6% Extruded,2017-05-02,370,437,14.33,14
1069,2018-07-13,NA,64.5,NA,Female,B6xBXD77,Ntg,6% Extruded,2017-05-02,370,437,14.33,14
1070,2018-07-13,NA,39.32,NA,Female,B6xBXD77,5XFAD,6% Extruded,2017-05-02,370,437,14.33,14
1090,2018-07-13,NA,28.77,NA,Female,B6xBXD66,5XFAD,6% Extruded,2017-05-07,378,432,14.16,14
1091,2018-07-13,NA,34.47,NA,Female,B6xBXD66,Ntg,6% Extruded,2017-05-07,378,432,14.16,14
1092,2018-07-13,NA,27.18,NA,Female,B6xBXD66,5XFAD,6% Extruded,2017-05-07,378,432,14.16,14
1093,2018-07-13,NA,28.56,NA,Female,B6xBXD66,Ntg,6% Extruded,2017-05-07,378,432,14.16,14
1094,2018-07-13,NA,23.96,NA,Female,B6xBXD66,Ntg,6% Extruded,2017-05-07,378,432,14.16,14
1129,2018-07-13,NA,27.18,NA,Female,B6xBXD68,5XFAD,6% Extruded,2017-05-17,401,422,13.84,14
1130,2018-07-13,NA,37.97,NA,Female,B6xBXD68,Ntg,6% Extruded,2017-05-17,401,422,13.84,14
1132,2018-07-13,NA,32.29,NA,Female,B6xBXD68,5XFAD,6% Extruded,2017-05-17,401,422,13.84,14
1133,2018-07-13,NA,26.01,NA,Female,B6xBXD68,5XFAD,6% Extruded,2017-05-17,401,422,13.84,14
1134,2018-07-13,NA,38.17,NA,Female,B6xBXD62,Ntg,6% Extruded,2017-05-13,402,426,13.97,14
1135,2018-07-13,NA,32.1,NA,Female,B6xBXD62,Ntg,6% Extruded,2017-05-13,402,426,13.97,14
1136,2018-07-13,NA,31.16,dermatitis,Female,B6xBXD62,Ntg,6% Extruded,2017-05-13,402,426,13.97,14
1137,2018-07-13,NA,28.58,NA,Female,B6xBXD87,Ntg,6% Extruded,2017-05-13,403,426,13.97,14
1138,2018-07-13,NA,24.72,NA,Female,B6xBXD87,5XFAD,6% Extruded,2017-05-13,403,426,13.97,14
1139,2018-07-13,NA,24,NA,Female,B6xBXD87,5XFAD,6% Extruded,2017-05-13,403,426,13.97,14
1140,2018-07-13,NA,25.63,NA,Female,B6xBXD87,5XFAD,6% Extruded,2017-05-13,403,426,13.97,14
1141,2018-07-13,NA,33.08,NA,Female,B6xBXD87,Ntg,6% Extruded,2017-05-13,403,426,13.97,14
1193,2018-07-13,NA,43.76,NA,Female,B6xBXD161,Ntg,6% Extruded,2017-05-24,423,415,13.61,14
1194,2018-07-13,NA,28.48,NA,Female,B6xBXD161,5XFAD,6% Extruded,2017-05-24,423,415,13.61,14
1206,2018-07-13,NA,42.67,mice for Allen Levey/Erik Johnson,Male,B6xD2Gpnmb,Ntg,6% Extruded,2017-05-23,427,416,13.64,14
1207,2018-07-13,NA,40.08,"mice for Allen Levey/Erik Johnson, barbering on face",Male,B6xD2Gpnmb,Ntg,6% Extruded,2017-05-23,427,416,13.64,14
1239,2018-07-13,NA,48.13,NA,Male,B6,5XFAD,6% Extruded,2017-05-31,444,408,13.38,14
1240,2018-07-13,NA,56,vesicle enlarged,Male,B6,5XFAD,6% Extruded,2017-05-31,444,408,13.38,14
1287,2018-07-13,NA,23.2,wounds on body,Female,B6xBXD33,Ntg,6% Extruded,2017-06-04,456,404,13.25,14
1288,2018-07-13,NA,29.42,NA,Female,B6xBXD33,Ntg,6% Extruded,2017-06-04,456,404,13.25,14
1289,2018-07-13,NA,24.56,NA,Female,B6xBXD33,5XFAD,6% Extruded,2017-06-04,456,404,13.25,14
1290,2018-07-13,NA,31.73,NA,Female,B6xBXD33,Ntg,6% Extruded,2017-06-04,456,404,13.25,14
1302,2018-07-13,NA,31.9,NA,Female,B6xBXD62,Ntg,6% Extruded,2017-06-11,465,397,13.02,14
1303,2018-07-13,NA,38.65,NA,Female,B6xBXD62,Ntg,6% Extruded,2017-06-11,465,397,13.02,14
1304,2018-07-13,NA,49.34,dark blood,Female,B6xBXD161,Ntg,6% Extruded,2017-06-14,423,394,12.92,12
3801,2018-07-13,NA,23.74,NA,Female,B6xBXD70,Ntg,6% Extruded,2018-01-16,1299,178,5.84,6
3802,2018-07-13,NA,22.67,NA,Female,B6xBXD70,5XFAD,6% Extruded,2018-01-16,1299,178,5.84,6
3803,2018-07-13,NA,25.76,NA,Female,B6xBXD70,Ntg,6% Extruded,2018-01-16,1299,178,5.84,6
3804,2018-07-13,NA,24.37,NA,Female,B6xBXD70,5XFAD,6% Extruded,2018-01-16,1299,178,5.84,6
3805,2018-07-13,NA,25.08,NA,Female,B6xBXD70,Ntg,6% Extruded,2018-01-16,1299,178,5.84,6
3812,2018-07-13,NA,22.01,NA,Female,B6xBXD50,5XFAD,6% Extruded,2018-01-19,1301,175,5.74,6
3813,2018-07-13,NA,28.55,NA,Female,B6xBXD50,Ntg,6% Extruded,2018-01-19,1301,175,5.74,6
3816,2018-07-13,NA,21.28,HC not well taken out,Female,B6xBXD22,5XFAD,6% Extruded,2018-01-16,1302,178,5.84,6
3824,2018-07-13,NA,29.74,NA,Female,B6xBXD62,Ntg,6% Extruded,2018-01-16,1304,178,5.84,6
3825,2018-07-13,NA,24.4,NA,Female,B6xBXD62,5XFAD,6% Extruded,2018-01-16,1304,178,5.84,6
3826,2018-07-13,NA,24.7,NA,Female,B6xBXD62,5XFAD,6% Extruded,2018-01-16,1304,178,5.84,6
5320,2018-07-13,NA,22.29,NA,Female,B6xBXD14,Ntg,6% Extruded,2018-04-01,1821,103,3.38,4
5340,2018-07-13,NA,21.49,NA,Female,B6xBXD49,5XFAD,6% Extruded,2018-04-04,1825,100,3.28,4
5341,2018-07-13,NA,22.41,NA,Female,B6xBXD49,Ntg,6% Extruded,2018-04-04,1825,100,3.28,4
5342,2018-07-13,NA,30.4,NA,Female,B6xBXD64,Ntg,6% Extruded,2018-04-03,1826,101,3.31,4
5344,2018-07-13,NA,33.12,foamy blood,Female,B6xBXD64,Ntg,6% Extruded,2018-04-03,1826,101,3.31,4
5432,2018-07-13,NA,18.3,NA,Female,B6xBXD154,5XFAD,6% Extruded,2018-04-03,1848,101,3.31,4
5433,2018-07-13,NA,19.77,NA,Female,B6xBXD154,Ntg,6% Extruded,2018-04-03,1848,101,3.31,4
5434,2018-07-13,NA,17.85,NA,Female,B6xBXD154,5XFAD,6% Extruded,2018-04-03,1848,101,3.31,4
5439,2018-07-13,NA,20.55,NA,Female,B6xBXD87,Ntg,6% Extruded,2018-04-03,1849,101,3.31,4
5440,2018-07-13,NA,21.07,NA,Female,B6xBXD87,Ntg,6% Extruded,2018-04-03,1849,101,3.31,4
5446,2018-07-13,NA,26.83,NA,Female,B6xBXD154,Ntg,6% Extruded,2018-04-03,1851,101,3.31,4
5447,2018-07-13,NA,23.97,NA,Female,B6xBXD154,Ntg,6% Extruded,2018-04-03,1851,101,3.31,4
5458,2018-07-13,NA,20.73,missing hypothalamus?,Female,B6xBXD22,5XFAD,6% Extruded,2018-04-03,1855,101,3.31,4
5459,2018-07-13,NA,19.91,NA,Female,B6xBXD22,5XFAD,6% Extruded,2018-04-03,1855,101,3.31,4
5460,2018-07-13,NA,20.79,NA,Female,B6xBXD22,5XFAD,6% Extruded,2018-04-03,1855,101,3.31,4
5466,2018-07-13,NA,27.63,NA,Male,B6xBXD22,Ntg,6% Extruded,2018-04-03,1856,101,3.31,4
5467,2018-07-13,NA,27.22,NA,Male,B6xBXD22,Ntg,6% Extruded,2018-04-03,1856,101,3.31,4
5667,2018-07-13,NA,20.58,NA,Female,B6xBXD73,Ntg,6% Extruded,2018-04-18,1920,86,2.82,2
5668,2018-07-13,NA,17.15,NA,Female,B6xBXD73,Ntg,6% Extruded,2018-04-18,1920,86,2.82,2
4177,2018-08-16,NA,25.08,NA,Female,B6xBXD66,Ntg,6% Extruded,2018-02-11,1451,186,6.1,6
4021,2018-08-16,NA,33.61,NA,Male,B6xD2Gpnmb,5XFAD,6% Extruded,2018-02-02,1384,195,6.39,6
4214,2018-08-16,NA,29.7,NA,Female,B6xBXD14,Ntg,6% Extruded,2018-02-15,1462,182,5.97,6
1410,2018-08-16,NA,31.3,NA,Female,B6xBXD31,Ntg,6% Extruded,2017-06-23,501,419,13.74,14
1273,2018-08-16,NA,27.91,barbering,Female,B6xBXD12,Ntg,6% Extruded,2017-06-05,453,437,14.33,14
1463,2018-08-16,NA,23.36,NA,Female,B6xBXD87,5XFAD,6% Extruded,2017-06-26,519,416,13.64,14
4195,2018-08-16,NA,28.34,NA,Female,B6xBXD89,5XFAD,6% Extruded,2018-02-15,1457,182,5.97,6
1271,2018-08-16,NA,28.6,NA,Female,B6xBXD53,5XFAD,6% Extruded,2017-06-04,452,438,14.36,14
4213,2018-08-16,NA,35.59,NA,Female,B6xBXD14,Ntg,6% Extruded,2018-02-15,1461,182,5.97,6
1277,2018-08-16,NA,25.65,NA,Female,B6xBXD12,Ntg,6% Extruded,2017-06-05,453,437,14.33,14
1457,2018-08-16,NA,30.81,NA,Female,B6xD2Gpnmb,Ntg,6% Extruded,2017-06-24,517,418,13.7,14
1465,2018-08-16,NA,26.3,NA,Female,B6xBXD87,5XFAD,6% Extruded,2017-06-26,519,416,13.64,14
1403,2018-08-16,NA,47.7,enlarged heart,Male,B6xD2Gpnmb,5XFAD,6% Extruded,2017-06-18,499,424,13.9,14
1411,2018-08-16,NA,32.08,NA,Female,B6xBXD31,Ntg,6% Extruded,2017-06-23,501,419,13.74,14
4001,2018-08-16,NA,28.01,NA,Female,B6xBXD73,Ntg,6% Extruded,2018-02-02,1378,195,6.39,6
1292,2018-08-16,NA,39.81,NA,Female,B6xBXD39,5XFAD,6% Extruded,2017-06-03,457,439,14.39,14
1408,2018-08-16,NA,25.63,NA,Female,B6xBXD38,5XFAD,6% Extruded,2017-06-22,500,420,13.77,14
1272,2018-08-16,NA,27.29,NA,Female,B6xBXD53,5XFAD,6% Extruded,2017-06-04,452,438,14.36,14
1291,2018-08-16,NA,35.68,NA,Female,B6xBXD39,5XFAD,6% Extruded,2017-06-03,457,439,14.39,14
4175,2018-08-16,NA,25.99,NA,Female,B6xBXD66,Ntg,6% Extruded,2018-02-11,1451,186,6.1,6
1276,2018-08-16,NA,29.08,NA,Female,B6xBXD12,Ntg,6% Extruded,2017-06-05,453,437,14.33,14
4185,2018-08-16,NA,25.08,NA,Female,B6xBXD74,5XFAD,6% Extruded,2018-02-15,1453,182,5.97,6
4215,2018-08-16,NA,35.19,NA,Female,B6xBXD14,Ntg,6% Extruded,2018-02-15,1462,182,5.97,6
4196,2018-08-16,NA,24.85,NA,Female,B6xBXD89,5XFAD,6% Extruded,2018-02-15,1457,182,5.97,6
4173,2018-08-16,NA,24.38,NA,Female,B6xBXD66,Ntg,6% Extruded,2018-02-11,1451,186,6.1,6
1412,2018-08-16,NA,26.99,NA,Female,B6xBXD31,Ntg,6% Extruded,2017-06-23,501,419,13.74,14
1405,2018-08-16,NA,25.75,NA,Female,B6xBXD38,5XFAD,6% Extruded,2017-06-22,500,420,13.77,14
4190,2018-08-16,NA,26.79,NA,Female,B6xBXD48a,5XFAD,6% Extruded,2018-02-11,1455,186,6.1,6
1407,2018-08-16,NA,30.83,NA,Female,B6xBXD38,Ntg,6% Extruded,2017-06-22,500,420,13.77,14
1482,2018-08-16,NA,41.99,NA,Female,B6xBXD39,5XFAD,6% Extruded,2017-06-28,457,414,13.57,14
1492,2018-08-16,NA,22.36,NA,Female,B6xBXD28,5XFAD,6% Extruded,2017-06-25,527,417,13.67,14
1409,2018-08-16,NA,25.64,NA,Female,B6xBXD31,5XFAD,6% Extruded,2017-06-23,501,419,13.74,14
4182,2018-08-16,NA,26.75,NA,Female,B6xBXD74,Ntg,6% Extruded,2018-02-15,1453,182,5.97,6
1459,2018-08-16,NA,24.96,NA,Female,B6xD2Gpnmb,5XFAD,6% Extruded,2017-06-24,517,418,13.7,14
1293,2018-08-16,NA,47.76,NA,Female,B6xBXD39,Ntg,6% Extruded,2017-06-03,457,439,14.39,14
1490,2018-08-16,NA,22.57,NA,Female,B6xBXD28,5XFAD,6% Extruded,2017-06-25,527,417,13.67,14
4223,2018-08-16,NA,23.34,NA,Female,B6xBXD34,Ntg,6% Extruded,2018-02-13,1464,184,6.03,6
1397,2018-08-16,NA,42.9,NA,Male,B6xD2Gpnmb,Ntg,6% Extruded,2017-06-18,498,424,13.9,14
1267,2018-08-16,NA,32.14,NA,Female,B6xBXD53,Ntg,6% Extruded,2017-06-04,451,438,14.36,14
1401,2018-08-16,NA,45.03,NA,Male,B6xD2Gpnmb,Ntg,6% Extruded,2017-06-18,499,424,13.9,14
1494,2018-08-16,NA,32.99,NA,Female,B6xBXD28,Ntg,6% Extruded,2017-06-25,527,417,13.67,14
4184,2018-08-16,NA,23.85,NA,Female,B6xBXD74,Ntg,6% Extruded,2018-02-15,1453,182,5.97,6
1268,2018-08-16,NA,29.28,NA,Female,B6xBXD53,Ntg,6% Extruded,2017-06-04,451,438,14.36,14
1406,2018-08-16,NA,26.47,NA,Female,B6xBXD38,5XFAD,6% Extruded,2017-06-22,500,420,13.77,14
4216,2018-08-16,NA,22.5,NA,Female,B6xBXD99,Ntg,6% Extruded,2018-02-15,1463,182,5.97,6
1398,2018-08-16,NA,35.64,NA,Male,B6xD2Gpnmb,5XFAD,6% Extruded,2017-06-18,498,424,13.9,14
1399,2018-08-16,NA,40.24,NA,Male,B6xD2Gpnmb,Ntg,6% Extruded,2017-06-18,498,424,13.9,14
1484,2018-08-16,NA,33.91,NA,Female,B6xBXD39,Ntg,6% Extruded,2017-06-28,525,414,13.57,14
4020,2018-08-16,NA,33.53,NA,Male,B6xD2Gpnmb,5XFAD,6% Extruded,2018-02-02,1384,195,6.39,6
1485,2018-08-16,NA,42.89,NA,Female,B6xBXD39,Ntg,6% Extruded,2017-06-28,525,414,13.57,14
1404,2018-08-16,NA,32.04,NA,Female,B6xBXD38,Ntg,6% Extruded,2017-06-22,500,420,13.77,14
1493,2018-08-16,NA,21.43,NA,Female,B6xBXD28,5XFAD,6% Extruded,2017-06-25,527,417,13.67,14
4181,2018-08-16,NA,29.82,NA,Female,B6xBXD74,5XFAD,6% Extruded,2018-02-15,1453,182,5.97,6
1486,2018-08-16,NA,42.25,NA,Female,B6xBXD39,Ntg,6% Extruded,2017-06-28,525,414,13.57,14
4191,2018-08-16,NA,25.28,NA,Female,B6xBXD48a,5XFAD,6% Extruded,2018-02-11,1455,186,6.1,6
1402,2018-08-16,NA,41.81,large liver tumor,Male,B6xD2Gpnmb,5XFAD,6% Extruded,2017-06-18,499,424,13.9,14
4019,2018-08-16,NA,36.63,NA,Male,B6xD2Gpnmb,5XFAD,6% Extruded,2018-02-02,1384,195,6.39,6
4183,2018-08-16,NA,26.44,NA,Female,B6xBXD74,5XFAD,6% Extruded,2018-02-15,1453,182,5.97,6
1275,2018-08-16,NA,23.07,barbering,Female,B6xBXD12,5XFAD,6% Extruded,2017-06-05,453,437,14.33,14
1491,2018-08-16,NA,31.1,barbering,Female,B6xBXD28,Ntg,6% Extruded,2017-06-25,527,417,13.67,14
1274,2018-08-16,NA,27.3,barbering,Female,B6xBXD12,Ntg,6% Extruded,2017-06-05,453,437,14.33,14
4176,2018-08-16,NA,22.41,NA,Female,B6xBXD66,5XFAD,6% Extruded,2018-02-11,1451,186,6.1,6
1458,2018-08-16,NA,23.66,NA,Female,B6xD2Gpnmb,5XFAD,6% Extruded,2017-06-24,517,418,13.7,14
1269,2018-08-16,NA,33.87,NA,Female,B6xBXD53,Ntg,6% Extruded,2017-06-04,451,438,14.36,14
4224,2018-08-16,NA,26.6,NA,Female,B6xBXD34,Ntg,6% Extruded,2018-02-13,1464,184,6.03,6
4002,2018-08-16,NA,22.34,NA,Female,B6xBXD73,Ntg,6% Extruded,2018-02-02,1378,195,6.39,6
4189,2018-08-16,NA,23.58,NA,Female,B6xBXD48a,5XFAD,6% Extruded,2018-02-11,1455,186,6.1,6
1400,2018-08-16,NA,36.13,liver tumor,Male,B6xD2Gpnmb,5XFAD,6% Extruded,2017-06-18,499,424,13.9,14
4174,2018-08-16,NA,22.74,NA,Female,B6xBXD66,5XFAD,6% Extruded,2018-02-11,1451,186,6.1,6
1462,2018-08-16,NA,28.43,NA,Female,B6xBXD87,Ntg,6% Extruded,2017-06-26,519,416,13.64,14
1483,2018-08-16,NA,35.71,NA,Female,B6xBXD39,5XFAD,6% Extruded,2017-06-28,457,414,13.57,14
6668,2018-08-31,NA,31.61,NA,Male,B6xBXD99,Ntg,6% Extruded,2018-05-22,2195,101,3.31,4
4198,2018-08-31,NA,20.74,NA,Female,B6xBXD125,Ntg,6% Extruded,2018-02-13,1458,199,6.52,6
6374,2018-08-31,NA,32.13,NA,Male,B6xBXD55,Ntg,6% Extruded,2018-05-08,2112,115,3.77,4
6194,2018-08-31,NA,29.21,NA,Male,B6xBXD73,Ntg,6% Extruded,2018-05-08,2066,115,3.77,4
4200,2018-08-31,NA,23.55,barbering,Female,B6xBXD125,Ntg,6% Extruded,2018-02-13,1458,199,6.52,6
6360,2018-08-31,NA,28.65,NA,Female,B6xBXD124,Ntg,6% Extruded,2018-05-08,2108,115,3.77,4
6193,2018-08-31,NA,28.71,NA,Male,B6xBXD73,Ntg,6% Extruded,2018-05-08,2066,115,3.77,4
6662,2018-08-31,NA,23.6,NA,Female,B6xBXD99,5XFAD,6% Extruded,2018-05-22,2194,101,3.31,4
6663,2018-08-31,NA,24.55,NA,Female,B6xBXD99,5XFAD,6% Extruded,2018-05-22,2194,101,3.31,4
6359,2018-08-31,NA,21.75,NA,Female,B6xBXD124,Ntg,6% Extruded,2018-05-08,2108,115,3.77,4
6358,2018-08-31,NA,22.58,NA,Female,B6xBXD124,5XFAD,6% Extruded,2018-05-08,2108,115,3.77,4
6666,2018-08-31,NA,30.16,NA,Male,B6xBXD99,5XFAD,6% Extruded,2018-05-22,2195,101,3.31,4
4201,2018-08-31,NA,21.75,NA,Female,B6xBXD125,Ntg,6% Extruded,2018-02-13,1458,199,6.52,6
4199,2018-08-31,NA,23.45,NA,Female,B6xBXD125,5XFAD,6% Extruded,2018-02-13,1458,199,6.52,6
6187,2018-08-31,NA,26.83,NA,Male,B6xBXD73,5XFAD,6% Extruded,2018-05-08,2065,115,3.77,4
6377,2018-08-31,NA,30.69,NA,Male,B6xBXD55,5XFAD,6% Extruded,2018-05-08,2112,115,3.77,4
4186,2018-08-31,NA,30.14,NA,Female,B6xBXD74,Ntg,6% Extruded,2018-02-13,1454,199,6.52,6
6665,2018-08-31,NA,22.04,NA,Female,B6xBXD99,5XFAD,6% Extruded,2018-05-22,2194,101,3.31,4
6664,2018-08-31,NA,21.3,NA,Female,B6xBXD99,5XFAD,6% Extruded,2018-05-22,2194,101,3.31,4
6362,2018-08-31,NA,21.84,NA,Female,B6xBXD124,5XFAD,6% Extruded,2018-05-08,2108,115,3.77,4
